,0.710436615,-4.0115E-142,simulated,residuals
85,0.8578846059999999,7.377625437000001,0.007535193078933032,0.37420472232120966
86,0.859597545,8.168858755,0.008714704311749463,0.4139659368617955
87,0.861310446,9.197198226,0.010257707361154174,0.4656322253404512
88,0.8630233079999999,9.938810716,0.012297691199652362,0.5019654405223968
89,0.864736132,11.18261781,0.015004846646092095,0.5636165015362835
90,0.866448917,11.86145052,0.018580647954422866,0.59516548983663
91,0.868161663,12.61526965,0.023238908437047425,0.629512035625415
92,0.86987437,13.39227205,0.029168680175621967,0.6637866403457138
93,0.871587039,13.99150016,0.03647821120487984,0.6874829241236935
94,0.8732996690000001,14.45477329,0.04512626498019731,0.702805976900686
95,0.875012259,14.87085074,0.05485620867043698,0.7146050972594739
96,0.876724811,14.94495188,0.06515574555752782,0.7081397700589833
97,0.878437323,14.44109024,0.07526638673888178,0.6719578541199898
98,0.880149796,13.26321871,0.0842584022058272,0.6020193210974885
99,0.88186223,12.41893007,0.09116831860442585,0.5514234414090593
100,0.883574625,10.95088319,0.09517336017594297,0.4714573610778236
101,0.88528698,9.583275813,0.09575890905655432,0.4001078070502007
102,0.886999295,7.864815083,0.09283077917050386,0.3141177532617731
103,0.888711571,6.708809177000001,0.08673760831134282,0.26039579789544903
104,0.890423807,5.3681121460000005,0.07819608505558143,0.19956573600344538
105,0.892136004,4.778963613,0.06814205252605625,0.17913550051664917
106,0.89384816,3.777092275,0.057551781260363616,0.13788601885969043
107,0.8955602770000001,3.225227318,0.04728166654053292,0.11960102681834775
108,0.897272353,2.7790658660000003,0.037962220299925596,0.10583477476813186
109,0.89898439,2.406076036,0.02995974163841548,0.0945376688457962
110,0.9006963859999999,2.194101971,0.023397675992946673,0.0901315764665566
111,0.902408342,1.873984335,0.01821561817379568,0.07874981164002649
112,0.904120258,1.773825419,0.01424109624802277,0.07754181834502702
113,0.9058321340000001,1.4887739530000001,0.011254332080429755,0.06577918605101615
114,0.907543969,1.275810967,0.00903533886218908,0.05697885157998613
115,0.909255763,1.228600407,0.007391200030691627,0.05618017797348568
116,0.910967517,1.09153365,0.006166942631458553,0.050312200524506044
117,0.91267923,1.030068048,0.005245579002652573,0.048053154154476405
118,0.9143909029999999,1.064654521,0.004542599891114627,0.05054573852447515
119,0.9161025340000001,0.806220906,0.003998744300873578,0.037717483105680016
120,0.917814125,0.716256378,0.00357321123003334,0.033487988403559904
121,0.9195256740000001,0.696386561,0.003238232834896235,0.03279484435938804
122,0.921237183,0.6222669510000001,0.0029751446321752335,0.02922276718369468
123,0.92294865,0.595851406,0.0027717552896959277,0.02805933897767438
124,0.9246600759999999,0.506097919,0.0026207059001282446,0.023566280472794642
125,0.9263714609999999,0.556696777,0.0025185379993939772,0.026286581258859857
126,0.928082805,0.32432663899999997,0.0024652264992949106,0.014316382270506965
127,0.929794107,0.48676121,0.002463961442568867,0.02272248705799779
128,0.9315053670000001,0.29418599300000003,0.0025209520375493693,0.012701091564245776
129,0.9332165859999999,0.33077746,0.0026449968282146953,0.014470396285049706
130,0.934927763,0.335534613,0.0028465470359539616,0.01451499508545309
131,0.9366388990000001,0.289044735,0.0031360408070208088,0.011819979070646592
132,0.938349993,0.182024605,0.0035214472684985945,0.005897038110951605
133,0.940061044,0.16984455899999998,0.0040052533896288356,0.004783000790187495
134,0.9417720540000001,0.05191057599999999,0.004581489376378782,-0.0018954843657109201
135,0.943483022,0.244862253,0.005233679540912194,0.007436209509855066
136,0.945193947,0.055477173,0.005934653746361747,-0.003064102576679334
137,0.94690483,0.159731333,0.006648785824998886,0.0016161804662373509
138,0.948615671,0.182553745,0.007336477668120225,0.002109386962358604
139,0.95032647,0.09224767199999999,0.007959821437603152,-0.003186657117206372
140,0.952037226,0.07464132700000001,0.00848773808489873,-0.004625577543183716
141,0.95374794,0.141901884,0.008898918954719696,-0.0015565004955754606
142,0.955458611,0.086401876,0.009181695076818418,-0.004711009337035771
143,0.9571692390000001,0.080540443,0.009331267949198684,-0.005163869894139358
144,0.958879825,0.16926175100000002,0.009345921258628724,-0.0005878232691088996
145,0.960590368,0.08854787,0.009224292373651329,-0.0046425666285167255
146,0.9623008670000001,0.120950356,0.008965206454513801,-0.0027068813251979237
147,0.9640113240000001,0.19576363,0.00857022217909401,0.0015591605325624633
148,0.9657217379999999,0.254989593,0.008047597026714755,0.005146310212267892
149,0.9674321090000001,0.351576974,0.007415577461497691,0.010776043332681989
150,0.9691424359999999,0.245298949,0.006703166991403419,0.0059893179874872075
151,0.970852721,0.28636490000000003,0.0059476340213333,0.00886972335646581
152,0.972562961,0.394260845,0.005189423474488982,0.01521078563087994
153,0.9742731590000001,0.37300774,0.004466110521745005,0.014834400777877158
154,0.975983313,0.469448552,0.0038072704126393907,0.02048337053349021
155,0.977693423,0.444265825,0.003231555045855312,0.0197560579603747
156,0.9794034890000001,0.588227745,0.002746366796599959,0.02769025695582878
157,0.9811135120000001,0.666802204,0.0023496460427985155,0.03215265000316279
158,0.982823491,0.778027538,0.002032819617656943,0.038224600479272446
159,0.9845334259999999,0.87886856,0.0017839210520623945,0.043691308424845136
160,0.986243318,0.870511719,0.001590179174789953,0.043452642909848335
161,0.987953165,1.03561099,0.0014397560295065592,0.05214578515660367
162,0.989662968,1.0356803959999998,0.0013226417277538698,0.05226649072776878
163,0.9913727259999999,1.258827945,0.0012309056750448623,0.06390453354332806
164,0.993082441,1.372420973,0.0011585521852391142,0.0698545224957982
165,0.994792111,1.598368138,0.0011011969190296374,0.0816030448439564
166,0.996501737,2.032997622,0.0010557075474797925,0.10413753475766913
167,0.998211318,2.2924699090000002,0.0010198866265079597,0.11759921061447236
168,0.999920855,2.452691278,0.0009922237070392678,0.1259171957208893
169,1.001630346,3.0493190869999998,0.0009717169611253698,0.15680897009592348
170,1.003339794,3.599871497,0.0009577510032378749,0.1853101277947631
171,1.0050491959999999,3.939897999,0.0009500142991047727,0.20291183009334202
172,1.0067585540000001,4.615620252,0.0009484376746995153,0.2378772521849557
173,1.008467866,5.084639397,0.0009531354127201092,0.2621409766191174
174,1.010177133,5.886813934,0.000964328438802564,0.30363664003423824
175,1.011886356,6.655651483,0.000982228954509846,0.3434006427091948
176,1.013595533,7.592783081,0.0010068693874352567,0.3918659317250041
177,1.015304665,8.297436547,0.001037870753234302,0.4282957613941078
178,1.017013751,9.028142995,0.0010741680494004131,0.46606835261143675
179,1.018722792,10.28872756,0.0011137432388297402,0.5312551092962785
180,1.020431788,10.96315767,0.0011534493568286376,0.5661123893878967
181,1.022140738,12.04942129,0.0011890287090464038,0.6222832664276521
182,1.023849642,12.08635553,0.001215414332498022,0.6241679663931026
183,1.025558501,12.17572126,0.001227346194427311,0.6287800787444756
184,1.0272673140000002,12.27491989,0.0012202381404311294,0.6339200140133227
185,1.028976081,11.69884316,0.001191125743328203,0.6041412317087917
186,1.0306848020000001,11.0280851,0.001139452244787688,0.5694859216033389
187,1.032393477,9.95867389,0.001067450998484217,0.5142234594346269
188,1.034102105,8.71727504,0.0009799728228275545,0.45007733073723866
189,1.035810688,7.7040632360000005,0.0008837622379726973,0.3977469995242945
190,1.037519224,6.448582841,0.0007863535294933629,0.3328821810410496
191,1.0392277140000001,5.562679123,0.0006948665699470957,0.2871344188749978
192,1.040936158,4.612814971000001,0.0006149992824345889,0.2380655371344553
193,1.042644555,3.883337526,0.0005504284545558333,0.20038481165818225
194,1.0443529059999999,3.311292804,0.0005026910267855853,0.17083328226953143
195,1.04606121,2.758405515,0.00047147794835029487,0.1422564901393832
196,1.047769467,2.28017882,0.00045518032863132323,0.11752794002315851
197,1.049477677,2.022455918,0.00045150595454530315,0.10419627775725304
198,1.051185841,1.593437045,0.0004580196079555477,0.08199107298261388
199,1.052893957,1.103919909,0.0004725266700911196,0.05664751774918118
200,1.054602027,1.054424874,0.0004932850338197428,0.054065741530185805
201,1.0563100490000001,0.643967169,0.0005190754257667656,0.032801669130016975
202,1.0580180240000001,0.557756198,0.0005491802960719709,0.02831075650291589
203,1.059725952,0.39550584299999997,0.0005833200519206327,0.019881308890867762
204,1.061433833,0.172869073,0.0006215839691896237,0.008323167409941837
205,1.063141666,0.083338772,0.0006643786611840614,0.003647813119830014
206,1.064849452,-0.004882484,0.0007124060459434036,-0.0009650400465467809
207,1.06655719,-0.18800471300000002,0.0007666760701371295,-0.010494589725866425
208,1.06826488,-0.040178221,0.000828558256095481,-0.0029074969087068622
209,1.069972523,-0.13038602900000001,0.0008998766244988276,-0.007646431068723935
210,1.071680118,0.08611618300000001,0.0009830545656982468,0.0034728485827775204
211,1.073387665,0.149076488,0.0010813167731614983,0.0066323366785121535
212,1.0750951640000002,-0.013661903999999999,0.0011989494511123733,-0.0019058563172443018
213,1.076802616,0.180533853,0.001341605846322572,0.007999743665059756
214,1.078510019,0.229968394,0.0015166144152618168,0.010382622814917272
215,1.080217373,0.21661570600000002,0.0017332037397859686,0.00947512636437925
216,1.08192468,0.018122903,0.002002500467050234,-0.0010647684668149133
217,1.083631938,-0.011130586000000001,0.0023371064285446184,-0.002913035498714627
218,1.0853391479999999,0.010346931,0.002750051332557973,-0.002214670863825847
219,1.08704631,-0.118008736,0.003252971240267609,-0.009359088348245392
220,1.088753423,-0.075408897,0.0038535316389957663,-0.007755408497209336
221,1.090460487,-0.08318841099999999,0.004552372603684538,-0.008856784266839605
222,1.0921675020000001,-0.345421996,0.005340148236586956,-0.023213292469293878
223,1.093874469,-0.138762143,0.0061954553329819145,-0.013375414410858655
224,1.095581387,-0.311666953,0.007084454547444958,-0.023211014141343224
225,1.097288256,-0.162159541,0.007962720621461418,-0.016353329495722428
226,1.098995076,-0.151193096,0.008779320085107708,-0.016602493024556252
227,1.100701847,0.10811395,0.009482502850258017,-0.003888370906449597
228,1.102408568,0.122484095,0.010025916682714589,-0.0036882314122387147
229,1.104115241,0.17245516600000002,0.01037412059158919,-0.0014507859710764445
230,1.1058218640000002,0.32687141399999997,0.010506417512446575,0.0064068653578511665
231,1.107528438,0.14436069099999999,0.010418544761712998,-0.002948900437799604
232,1.109234962,0.36440851399999996,0.010122278176201548,0.008733284022415352
233,1.110941437,0.40280160299999995,0.009643366487504534,0.011198766413564543
234,1.112647862,0.36562389799999995,0.00901831682964314,0.009900132891429405
235,1.1143542370000001,0.345717885,0.008290491390917675,0.009597963003953531
236,1.116060563,0.282235051,0.007505896873424386,0.007097770039693658
237,1.117766839,0.486901466,0.00670903654738887,0.018484669208785512
238,1.1194730640000001,0.381409475,0.005939236590470405,0.013796005048270006
239,1.12117924,0.34904785299999996,0.005227883805212788,0.012832872872209924
240,1.122885366,0.300769677,0.004596921711233345,0.010965780954191798
241,1.124591442,0.365480174,0.0040587202698010375,0.014852292751201888
242,1.126297467,0.453271621,0.0036171740118498756,0.01983642521616763
243,1.128003442,0.30512396,0.0032696421967104154,0.012518363804895509
244,1.129709367,0.38247321700000003,0.0030092477312201223,0.016781035029430746
245,1.131415241,0.450996813,0.0028270850358646025,0.020508808973734458
246,1.133121065,0.462535605,0.002714033585346388,0.02121891126662927
247,1.134826838,0.575436327,0.002662050970432725,0.027112707407172455
248,1.13653256,0.5140369539999999,0.0026649690409457417,0.02393280621996535
249,1.138238232,0.699109511,0.002718914490252038,0.033455056100086984
250,1.139943853,0.6814318779999999,0.0028225098591029957,0.032436768302958066
251,1.141649422,0.6841219890000001,0.002977007197544921,0.032421465174675805
252,1.143354941,0.633050608,0.0031864833070221585,0.02956940645799098
253,1.145060409,0.945798661,0.003458198682295296,0.04548018995220868
254,1.146765826,1.026517088,0.0038032073377640913,0.049311788764459526
255,1.1484711909999998,1.178935705,0.004237287649914902,0.056764293432237774
256,1.150176505,1.274599205,0.00478224638337738,0.06116924394921445
257,1.151881768,1.46135359,0.005467593355827624,0.07014711500528686
258,1.153586979,1.773125371,0.006332478737443761,0.08541421332485027
259,1.1552921390000002,1.9197378280000001,0.0074275857031303304,0.09190526364103103
260,1.156997247,2.236432783,0.008816358671321576,0.10690321379421747
261,1.158702304,2.8506109289999997,0.010574574916833097,0.13692437093879695
262,1.160407308,3.055812663,0.012786882006428203,0.14532980166281684
263,1.1621122609999999,3.644271655,0.015538810985915521,0.17302646183180204
264,1.163817162,4.136354537,0.018903074656946357,0.1951240055334323
265,1.165522011,4.55579323,0.022920115165450415,0.21280994961646846
266,1.167226808,5.38677414,0.027574726978454263,0.2511527202256774
267,1.168931553,6.124894209,0.03277302745097301,0.2841469106977497
268,1.170636245,6.533175166,0.03832619733200446,0.29971939151769045
269,1.172340886,7.341876978999999,0.04394825296994648,0.3359419326697009
270,1.1740454740000001,7.84429666,0.04927351316634352,0.35661333605538686
271,1.1757500090000002,7.59792091,0.05389536609774098,0.3392432813123383
272,1.177454492,7.567582193,0.057421740115090526,0.3341470933541988
273,1.179158923,7.416324593,0.0595367619208737,0.32420556098337017
274,1.1808633,6.909766057000001,0.06005448358146542,0.29747701927923714
275,1.182567625,6.336138397,0.05895116813036152,0.2688991620726213
276,1.1842718970000001,5.813231677999999,0.056367740142543095,0.24442586721949316
277,1.185976117,5.014395286,0.05258203660413049,0.206877439701147
278,1.187680283,4.175277159,0.04795856394820464,0.1680824865306241
279,1.189384396,3.7323405139999997,0.04288873608583395,0.15023347704704793
280,1.191088456,2.981122531,0.03773556535113634,0.11651643246296725
281,1.192792463,2.411076188,0.03279344118452903,0.0919626917867169
282,1.194496417,2.162075653,0.028267958070704577,0.08360415903701139
283,1.196200317,1.821156939,0.024274871210054533,0.06995711464513124
284,1.197904164,1.68674941,0.02085308421264103,0.06642426302775675
285,1.199607957,1.2842463990000001,0.017984963173866355,0.04846570118875136
286,1.201311697,1.123672252,0.015617810647794194,0.04252427776248352
287,1.2030153829999999,0.972637841,0.013682327246103073,0.03664479905068799
288,1.204719015,0.889648937,0.01210606394013144,0.03392697376912721
289,1.206422594,0.7779914990000001,0.01082172091721044,0.029433834416465715
290,1.208126118,0.669368556,0.009771204366992851,0.024863882236544572
291,1.2098295890000001,0.588962952,0.008906735883883814,0.021567929628780416
292,1.211533006,0.474729461,0.008190257039517465,0.016373633581878325
293,1.213236368,0.46283076100000003,0.007592038007753374,0.01635617907882297
294,1.214939677,0.385187314,0.0070890871749937304,0.012841630901601975
295,1.216642931,0.322524794,0.006663675100866457,0.010024700939280354
296,1.21834613,0.183627336,0.006302091129600234,0.0031993242388516797
297,1.220049276,0.328755914,0.005993659321714324,0.011017133089656583
298,1.221752366,0.255622224,0.005729983507814764,0.007496657909187865
299,1.223455403,0.14493731699999998,0.005504374617395741,0.0019951060220553853
300,1.225158384,0.122373809,0.005311427326665516,0.0010205514236475586
301,1.226861311,-0.058617065,0.005146708166930606,-0.008179726531062104
302,1.228564183,0.26814003399999997,0.005006539974871455,0.008867809538889495
303,1.230267,0.042464784000000005,0.00488786415043654,-0.0026906120413301327
304,1.231969763,0.100108553,0.004788170366693544,0.00039173892517617524
305,1.23367247,0.055157502000000004,0.004705479039301403,-0.0018514685820118777
306,1.235375122,0.07186173400000001,0.004638357300857306,-0.0009200210296650716
307,1.237077719,0.078329797,0.004585947448017383,-0.0005329346818597411
308,1.23878026,0.117534468,0.0045479844731744655,0.001533592621523569
309,1.240482747,0.050036446,0.004524784918976806,-0.001935752875255852
310,1.242185178,0.075556241,0.004517197641385416,-0.0006076967737158193
311,1.243887553,0.170307187,0.004526515341090252,0.0042856765643655564
312,1.245589873,-0.037537365,0.004554352211139941,-0.00649664525133407
313,1.247292137,0.029639673,0.004602491603101563,-0.0030688482431712677
314,1.248994346,-0.060929495,0.004672701846221898,-0.007825372101074445
315,1.250696498,0.046442439,0.004766510355490993,-0.0023634427443429964
316,1.252398595,0.10714574800000001,0.004884925928894905,0.0006591084120023353
317,1.254100636,-0.030708394,0.005028108687462648,-0.006617050797324093
318,1.255802621,-0.060685405,0.0051950162513524824,-0.008335056575782875
319,1.25750455,0.014232386000000001,0.005383089724461623,-0.004646664451319612
320,1.259206423,0.07013003400000001,0.005588078500194824,-0.0019593454512240793
321,1.2609082390000002,0.054315231,0.005804116102533554,-0.0029936872099398295
322,1.2626099990000001,0.015648888,0.0060241370098608246,-0.005214417780789273
323,1.264311703,0.017345377,0.006240656925883012,-0.005343156394701793
324,1.26601335,0.050773600999999995,0.0064468445554206315,-0.003819669956247416
325,1.267714941,0.105488031,0.006637712112582179,-0.0011794528971289207
326,1.269416475,0.148020263,0.006811184995600546,0.0008478162857255321
327,1.271117952,0.196005645,0.006968813371862161,0.00317309190364829
328,1.272819373,0.14141252199999998,0.007115959420236167,0.00020113801792709385
329,1.274520736,0.184252962,0.007261425126790438,0.002272361960495883
330,1.276222043,0.10111124,0.0074166309526291045,-0.0021848397030995136
331,1.277923293,0.240131929,0.007594563577445009,0.004830564676098917
332,1.279624485,0.14797293,0.007808759388159037,-0.0001522072546746231
333,1.281325621,0.219711435,0.008072557802147459,0.0032959543736955973
334,1.283026699,0.132668444,0.008398772939484343,-0.001534119668414713
335,1.28472772,0.2797841,0.00879983415185866,0.005677013388904481
336,1.286428684,0.32879802,0.009288353319329574,0.007724617779617046
337,1.28812959,0.29723328600000004,0.009878036576392314,0.005501682876793368
338,1.2898304390000002,0.48661065200000003,0.010584855168942376,0.014593803020409161
339,1.29153123,0.487616316,0.011428415615184097,0.013802278570513313
340,1.293231963,0.625592865,0.01243351876714254,0.01993648556546327
341,1.294932638,0.554666797,0.013631916824960209,0.01506816533157556
342,1.296633256,0.7528060409999999,0.015064275719052205,0.023888110364797755
343,1.298333816,0.918955605,0.01678227557190615,0.03076717484473566
344,1.300034318,0.96962184,0.01885064448511433,0.03132042509987721
345,1.3017347609999999,1.107555605,0.021348654740860628,0.035959511221760845
346,1.303435147,1.222275463,0.024370286398388084,0.03887382050642416
347,1.305135474,1.322780904,0.028021830731801697,0.04042272161066825
348,1.306835743,1.514704066,0.032415449863030715,0.045959768145626786
349,1.3085359540000001,1.7692303919999999,0.03765708613079615,0.053888068327475815
350,1.3102361059999998,1.849058537,0.04382768386857457,0.051848012263176806
351,1.3119361999999999,2.3207390709999998,0.050957958812876465,0.06912386754094166
352,1.313636235,2.7094598889999997,0.05899902073338898,0.0811963575274415
353,1.315336211,3.0790962260000003,0.06779387955855316,0.09152756375127459
354,1.317036129,3.346871522,0.07705717600240213,0.09611974421041873
355,1.318735988,3.755259662,0.0863715611574329,0.10793655571822845
356,1.320435788,4.052390033,0.0952078606836205,0.11447465052215966
357,1.322135529,4.37988224,0.10297179647219593,0.12365611924916264
358,1.323835211,4.458835091,0.10907352090005158,0.12163964622349745
359,1.3255348340000002,4.785971007,0.11300900640473376,0.13463112969610846
360,1.327234397,4.6730174689999995,0.11443706154866866,0.12735852817224774
361,1.3289339009999999,4.466985207,0.11323464392861263,0.11790023403115449
362,1.330633346,4.132186646,0.10951717467841082,0.10429424664295589
363,1.332332732,3.950909065,0.10361888144109548,0.1008127077071944
364,1.334032058,3.618224762,0.09603809273908866,0.09117943766270332
365,1.3357313240000002,3.3182217880000002,0.08736068733254512,0.0843338118592048
366,1.3374305309999999,2.987515151,0.07817899082972266,0.0764037798378992
367,1.339129678,2.4894065419999998,0.06902232676643706,0.05978684779177541
368,1.340828765,2.036785014,0.06031011805409234,0.04507909498906887
369,1.3425277919999998,1.740527687,0.052331404432449165,0.03772858813030228
370,1.34422676,1.310099946,0.04524799741441079,0.02254040507666725
371,1.345925667,1.314943877,0.03911431156725697,0.028924730079459192
372,1.347624514,1.116381423,0.0339054607879305,0.02385937880842686
373,1.3493233009999999,1.026704245,0.029546379784911325,0.023578300367818324
374,1.351022028,0.79514159,0.02593693629209664,0.015206014904022062
375,1.352720694,0.820205539,0.022970683319549646,0.01946914989539165
376,1.3544193000000002,0.7430859129999999,0.02054694081192313,0.017902497423451156
377,1.356117845,0.46284878399999996,0.01857719193389478,0.005371957715408413
378,1.35781633,0.47814063100000004,0.016987232746550857,0.007753161786345355
379,1.359514754,0.45926831700000004,0.015716535958786602,0.008047349857140312
380,1.3612131180000002,0.42132728,0.014715968849266011,0.007084736756679515
381,1.362911421,0.39665683700000004,0.013944724177074031,0.006579460561266487
382,1.364609662,0.40822413399999996,0.013367059160383353,0.007755651352394404
383,1.3663078430000002,0.34719229700000004,0.012949326062946891,0.00501541872060713
384,1.368005963,0.28602156,0.012657712934240768,0.002141879027887308
385,1.3697040219999999,0.270723421,0.012457047882785791,0.0015509736292688078
386,1.371402019,0.209336839,0.012310909245700673,-0.001479209006593877
387,1.373099955,0.13051084300000002,0.012183058825060994,-0.005430046139467085
388,1.37479783,0.32290689,0.012039930539284231,0.004668216265312509
389,1.376495644,0.240219302,0.011853620453572033,0.0005760287345074125
390,1.378193396,0.257697991,0.011604647534170086,0.0017294001378311205
391,1.379891086,0.10131488699999999,0.01128376296592595,-0.006041434425066603
392,1.381588715,0.29480965800000003,0.010892306288279896,0.0043620075644748655
393,1.3832862819999998,0.114857846,0.010440978321887767,-0.00449789747704186
394,1.3849837880000002,0.11102471300000001,0.009947302273980349,-0.0042025589402527215
395,1.3866812309999998,0.114979938,0.009432357761856115,-0.0034829595198816836
396,1.3883786130000002,0.097571899,0.008917481808063196,-0.003868826412400112
397,1.3900759319999998,0.097677414,0.008421558194905306,-0.003367443144571841
398,1.39177319,0.226555172,0.007959264413519691,0.0037633627286780633
399,1.393470385,0.074531195,0.007540376982063879,-0.0036839149921013034
400,1.395167518,0.13923092199999998,0.007169973237153417,3.424183709091824e-05
401,1.396864589,-0.060260047000000004,0.0068492409308995835,-0.009967271988483704
402,1.3985615969999998,0.16136905199999999,0.006576564684157411,0.0017731419775202165
403,1.400258543,0.022306307999999997,0.006348618486149207,-0.005194424877172482
404,1.401955426,0.15817179,0.006161290904601299,0.002022980071053158
405,1.403652247,0.032573865,0.006010364372773131,-0.004324897337947347
