,0.071123538,2201.533789,simulated,residuals
0,0.072545972,1620.972547,0.000563645538975318,0.05259088522140693
1,0.073968403,1178.643199,0.0008384269246920345,0.03781134928077805
2,0.075390832,868.8894401,0.0012390207770401538,0.027253386794355166
3,0.07681325900000001,686.996797,0.001813315065856045,0.020714513950128254
4,0.078235684,556.5672437999999,0.0026206019871195274,0.015630213386367643
5,0.07965810599999999,462.3851048,0.0037309000593251343,0.011431517911121942
6,0.081080525,392.9848286,0.005222518228938562,0.007664143052797658
7,0.082502943,358.4080211,0.007177471384273681,0.004575355779632432
8,0.08392535699999999,322.6356102,0.00967460159074521,0.0009051855244097979
9,0.085347769,301.51964830000003,0.012780707317396733,-0.0028933496011392546
10,0.086770179,286.2341363,0.016540373255190217,-0.0071542542670629036
11,0.08819258599999999,276.28696329999997,0.020965707483208522,-0.011905773731337
12,0.08961499,264.3629824,0.026027432135760645,-0.017358506615773296
13,0.091037391,249.6263585,0.0316487789281812,-0.02346309313353433
14,0.09245979,257.1499281,0.03770340875566152,-0.029271011927893692
15,0.09388218599999999,238.95448790000003,0.044018066259956586,-0.03618232980598693
16,0.095304579,236.62079959999997,0.05038017588585129,-0.042620965161300726
17,0.09672696900000001,228.0648861,0.0565499412771446,-0.04907129395149959
18,0.098149356,233.06783680000004,0.062276075471371935,-0.05463337262401683
19,0.09957174,232.4535556,0.06731383958478783,-0.05969128009458048
20,0.10099412199999999,242.9346611,0.07144370445912362,-0.06347745115020624
21,0.1024165,243.7785434,0.07448864920088687,-0.06649472351234992
22,0.103838875,250.07136490000002,0.07632807559341845,-0.06812779725898974
23,0.105261246,246.42961269999998,0.07690644994677731,-0.06882559104958388
24,0.106683615,277.5235601,0.07623553367550298,-0.06713504974727873
25,0.10810598,301.4931993,0.07438999403498014,-0.06450350362778765
26,0.10952834199999999,342.1379966,0.07149733145717066,-0.06027802691174318
27,0.110950701,373.1801137,0.06772397136435802,-0.05548674139427538
28,0.112373056,472.6158248,0.06325979267804474,-0.04776189146826255
29,0.113795408,608.2026995,0.05830319959529021,-0.03835916713221589
30,0.11521775699999999,780.1325319,0.0530482988857333,-0.02746638589109365
31,0.116640101,948.8325626,0.04767494645204881,-0.016561063784192618
32,0.118062443,1139.2549880000001,0.042341787056267705,-0.00498361932194092
33,0.119484781,1301.668032,0.03718215019180551,0.005501825903164233
34,0.120907115,1400.067384,0.03230227366095439,0.013608389642485196
35,0.122329445,1469.3810330000001,0.027781500354886954,0.02040207897955118
36,0.123751772,1514.297519,0.023673926486793194,0.025982543144987692
37,0.125174095,1518.05269,0.020011038667254944,0.02976856960299296
38,0.126596414,1488.0775039999999,0.016804865991400002,0.03199180339488346
39,0.128018729,1363.534824,0.014051335329398425,0.030661361304050727
40,0.129441041,1203.128426,0.011733595816794307,0.027719093895234033
41,0.13086334800000002,1054.852975,0.009825202060870552,0.024765275742772486
42,0.132285651,876.1624864,0.008293038072233836,0.020437865434204013
43,0.133707951,753.7496119,0.007099904752606832,0.017616866056075303
44,0.135130246,651.9767426,0.006206638462072653,0.01517282159338843
45,0.136552537,557.3174444,0.005573696705287643,0.012701719060687955
46,0.137974824,502.50257289999996,0.0051622586851060625,0.011315681374901795
47,0.139397107,447.3471765,0.004934952774155238,0.009734345171604108
48,0.140819386,385.967414,0.00485637688997222,0.0078001710681889665
49,0.14224166,359.3484855,0.0048935292928751544,0.006890137346980975
50,0.14366393,319.386177,0.005016175747545776,0.005457056757968944
51,0.145086196,285.73450089999994,0.005197092278622243,0.0041726427890695075
52,0.14650845699999998,282.2507917,0.005412097062899143,0.0038434010745161907
53,0.147930714,258.2192778,0.005639842690353539,0.0028276199882378873
54,0.149352966,246.9097463,0.0058614490486199565,0.0022351542708078376
55,0.150775214,233.2272685,0.006060165193175927,0.0015877656990449015
56,0.15219745699999998,220.09397919999998,0.006221270458530086,0.0009959968599159482
57,0.153619695,203.0907196,0.006332341988450815,0.0003273586475071883
58,0.155041929,202.94785469999997,0.006383834935229001,0.00027118091027053103
59,0.15646415800000002,190.9433698,0.006369741666442256,-0.00010837392007958992
60,0.157886382,190.9132304,0.006288010697542011,-2.7631274928173293e-05
61,0.159308602,171.97422350000002,0.006140476778513312,-0.0005011405849783806
62,0.160730816,173.96119009999998,0.0059322594573462525,-0.00022776714660562372
63,0.162153026,161.583139,0.005670815357452468,-0.0003722210362652259
64,0.163575231,158.8812109,0.0053649657045243635,-0.0001549723411815914
65,0.164997431,163.95914230000002,0.005024174075087884,0.0003523335585304422
66,0.166419626,153.5727987,0.004658171827851409,0.0003777493958392105
67,0.167841815,149.8753562,0.004276813464513351,0.000637862139401207
68,0.169264,149.0937418,0.0038899274403807107,0.000999117657487062
69,0.170686179,150.66662150000002,0.0035069771027957503,0.0014336454770909278
70,0.172108354,140.84254950000002,0.0031365006489575374,0.0014819733922122724
71,0.17353052300000002,149.456472,0.0027854942015340628,0.0021154454553188712
72,0.17495268600000002,156.5601493,0.0024589710209184357,0.002674910664628017
73,0.176374845,141.2117494,0.002159888474749839,0.00247069227820704
74,0.177796998,147.9929794,0.0018894715748212511,0.0029634775947354835
75,0.179219145,146.0008736,0.0016477918235512502,0.003139832705424736
76,0.18064128699999998,151.2067871,0.0014343779272651374,0.0035239576293490237
77,0.18206342399999997,149.1708963,0.0012486507997946984,0.0036429243293503734
78,0.183485555,136.4684226,0.0010900843661424985,0.0033849543878065797
79,0.18490768100000002,139.9435574,0.0009581242054300174,0.003630870309191838
80,0.1863298,130.4144929,0.0008519871984603545,0.003424532590404831
