0.071123538,2201.533789
0.072545972,1620.972547
0.073968403,1178.643199
0.075390832,868.8894401
0.076813259,686.996797
0.078235684,556.5672438
0.079658106,462.3851048
0.081080525,392.9848286
0.082502943,358.4080211
0.083925357,322.6356102
0.085347769,301.5196483
0.086770179,286.2341363
0.088192586,276.2869633
0.08961499,264.3629824
0.091037391,249.6263585
0.09245979,257.1499281
0.093882186,238.9544879
0.095304579,236.6207996
0.096726969,228.0648861
0.098149356,233.0678368
0.09957174,232.4535556
0.100994122,242.9346611
0.1024165,243.7785434
0.103838875,250.0713649
0.105261246,246.4296127
0.106683615,277.5235601
0.10810598,301.4931993
0.109528342,342.1379966
0.110950701,373.1801137
0.112373056,472.6158248
0.113795408,608.2026995
0.115217757,780.1325319
0.116640101,948.8325626
0.118062443,1139.254988
0.119484781,1301.668032
0.120907115,1400.067384
0.122329445,1469.381033
0.123751772,1514.297519
0.125174095,1518.05269
0.126596414,1488.077504
0.128018729,1363.534824
0.129441041,1203.128426
0.130863348,1054.852975
0.132285651,876.1624864
0.133707951,753.7496119
0.135130246,651.9767426
0.136552537,557.3174444
0.137974824,502.5025729
0.139397107,447.3471765
0.140819386,385.967414
0.14224166,359.3484855
0.14366393,319.386177
0.145086196,285.7345009
0.146508457,282.2507917
0.147930714,258.2192778
0.149352966,246.9097463
0.150775214,233.2272685
0.152197457,220.0939792
0.153619695,203.0907196
0.155041929,202.9478547
0.156464158,190.9433698
0.157886382,190.9132304
0.159308602,171.9742235
0.160730816,173.9611901
0.162153026,161.583139
0.163575231,158.8812109
0.164997431,163.9591423
0.166419626,153.5727987
0.167841815,149.8753562
0.169264,149.0937418
0.170686179,150.6666215
0.172108354,140.8425495
0.173530523,149.456472
0.174952686,156.5601493
0.176374845,141.2117494
0.177796998,147.9929794
0.179219145,146.0008736
0.180641287,151.2067871
0.182063424,149.1708963
0.183485555,136.4684226
0.184907681,139.9435574
0.1863298,130.4144929
0.187751915,134.9157302
0.189174023,116.8724716
0.190596126,110.6375332
0.192018223,116.1236862
0.193440314,109.4027766
0.194862399,99.29670312
0.196284478,91.04622364
0.197706551,94.65934721
0.199128619,86.97814552
0.20055068,81.79782444
0.201972735,85.77207727
0.203394784,81.44126973
0.204816826,83.73226933
0.206238863,78.53975007
0.207660893,78.30701957
0.209082917,74.35564482
0.210504934,85.47277418
0.211926945,79.32547816
0.21334895,93.40097835
0.214770948,89.01281612
0.21619294,89.80521544
0.217614925,89.99087776
0.219036903,89.76230103
0.220458875,100.0189164
0.22188084,107.9150399
0.223302798,108.3997201
0.224724749,105.315311
0.226146694,109.3611773
0.227568632,128.9586815
0.228990562,124.8493495
0.230412486,135.7368049
0.231834403,152.1604909
0.233256312,158.5404018
0.234678215,166.5206345
0.23610011,180.9787535
0.237521999,184.9544281
0.23894388,205.2509702
0.240365753,230.9383831
0.24178762,233.6626415
0.243209479,239.8093118
0.244631331,264.2858182
0.246053175,251.3515408
0.247475011,255.3499403
0.248896841,269.139219
0.250318662,273.7197412
0.251740476,265.8756983
0.253162282,268.327315
0.254584081,278.6351801
0.256005872,251.2678058
0.257427655,258.4371958
0.25884943,263.9784028
0.260271197,276.127853
0.261692956,280.0848997
0.263114708,270.0618085
0.264536451,264.6078327
0.265958186,261.314911
0.267379914,262.9660409
0.268801633,261.1050229
0.270223344,266.5288793
0.271645046,270.7267973
0.273066741,255.3145158
0.274488427,271.519013
0.275910104,260.0439076
0.277331774,271.4916824
0.278753434,254.1402214
0.280175087,265.648092
0.281596731,275.6816487
0.283018366,281.0442549
0.284439992,279.0067348
0.28586161,267.8548037
0.28728322,288.7840368
0.28870482,279.9690735
0.290126412,296.8028849
0.291547995,301.2589909
0.292969569,311.2188879
0.294391134,294.8564686
0.29581269,309.5524097
0.297234237,327.7090707
0.298655775,327.3292751
0.300077304,331.4170763
0.301498823,329.0493941
0.302920334,347.0243457
0.304341835,347.2376595
0.305763327,330.2944111
0.30718481,331.8364586
0.308606284,330.7830792
0.310027748,329.1263187
0.311449202,317.2532558
0.312870647,301.456425
0.314292083,300.1885528
0.315713509,305.3880758
0.317134925,288.3927132
0.318556332,310.2345634
0.319977729,287.1019181
0.321399116,282.6756106
0.322820494,278.5003879
0.324241861,261.851363
0.325663219,251.1329624
0.327084567,249.788394
0.328505905,250.879115
0.329927233,235.9326453
0.33134855,221.1571212
0.332769858,220.555099
0.334191156,216.5032185
0.335612443,214.9186572
0.33703372,204.8054767
0.338454987,192.0674923
0.339876244,184.6165544
0.34129749,200.3899411
0.342718726,172.0698659
0.344139951,166.9954776
0.345561166,184.8131283
0.346982371,166.7600539
0.348403564,160.6055999
0.349824748,163.5540969
0.35124592,150.4275618
0.352667082,142.7950876
0.354088233,126.1556637
0.355509374,132.6490396
0.356930503,125.8389502
0.358351622,126.3428738
0.359772729,114.7341333
0.361193826,118.2301976
0.362614912,107.8457177
0.364035987,109.9732545
0.36545705,103.9107109
0.366878103,100.1994233
0.368299144,105.0682158
0.369720174,103.7469843
0.371141193,96.51067262
0.3725622,98.6249873
0.373983197,82.21140589
0.375404181,84.98397118
0.376825155,81.78259519
0.378246117,77.84678503
0.379667067,76.72038014
0.381088006,72.73109064
0.382508933,70.49902073
0.383929848,66.81142901
0.385350752,78.59761122
0.386771644,58.26233516
0.388192525,63.19963688
0.389613393,69.26541899
0.39103425,74.27637218
0.392455094,67.57071912
0.393875927,66.34277447
0.395296748,70.28287321
0.396717557,66.08229327
0.398138353,71.90946615
0.399559138,75.15934066
0.40097991,73.92746474
0.40240067,66.28259621
