,0.071123538,1115.155976,simulated,residuals
0,0.072545972,821.1536824,0.00017839311970673543,0.04230546647738919
1,0.073968403,597.3744548,0.0002632014502072617,0.030643038159459898
2,0.075390832,439.2285669,0.00039503477447023317,0.02232924347838371
3,0.07681325900000001,338.8137296,0.0005989303277127435,0.0169302060890234
4,0.078235684,265.923952,0.0009097015460164231,0.012848351401214536
5,0.07965810599999999,222.52009469999996,0.0013734687279723379,0.010139007758934893
6,0.081080525,188.85005869999998,0.0020483329433836307,0.007722163798791271
7,0.082502943,172.2141996,0.0030036705082985213,0.00590614020465975
8,0.08392535699999999,153.4123716,0.004317559442084734,0.0036195049530513296
9,0.085347769,143.256605,0.006072027439546913,0.0013396101425786405
10,0.086770179,136.9986607,0.00834603197082967,-0.0012581603690631276
11,0.08819258599999999,126.4798262,0.011206464460246417,-0.004662803640945078
12,0.08961499,117.5121324,0.014697843615563564,-0.008618142530566095
13,0.091037391,113.27812659999998,0.01883173559854215,-0.012971088402963724
14,0.09245979,110.8391168,0.023577276158023235,-0.017842815512076168
15,0.09388218599999999,107.9076456,0.028854333540798548,-0.023271537818900453
16,0.095304579,108.1513966,0.034530878071562326,-0.028935471454185586
17,0.09672696900000001,109.5169178,0.04042574455797847,-0.034759690250429895
18,0.098149356,105.9848212,0.046317373238465354,-0.04083405828806026
19,0.09957174,105.68236929999999,0.05195818175917669,-0.04649051470067037
20,0.10099412199999999,112.05132569999999,0.05709321013192814,-0.051296033682820534
21,0.1024165,112.3984091,0.06148079139000318,-0.055665657958237975
22,0.103838875,110.97178059999999,0.06491261110325794,-0.0591712868575078
23,0.105261246,121.851925,0.06723047599852612,-0.0609262479541414
24,0.106683615,124.69077879999999,0.06833786444233003,-0.061886763201318605
25,0.10810598,138.7991156,0.06820518622601719,-0.061024164858473624
26,0.10952834199999999,149.6124492,0.066868799091352,-0.05912833050182644
27,0.110950701,171.52564809999998,0.06442461892135644,-0.05555043165608932
28,0.112373056,208.4806152,0.06101771059882114,-0.050231591782442825
29,0.113795408,280.14223039999996,0.056829334759822096,-0.0423356736600556
30,0.11521775699999999,369.12071910000003,0.05206282265307585,-0.03296569973840975
31,0.116640101,466.3737745,0.04692936726435627,-0.022800682975056327
32,0.118062443,556.962987,0.04163460149621469,-0.01281912170523328
33,0.119484781,632.7125204,0.036366871188571445,-0.0036323533289724375
34,0.120907115,695.4601123,0.031287858506273504,0.004693018642057199
35,0.122329445,741.9034039,0.026526320490353007,0.011857383707105207
36,0.123751772,758.7755047,0.022175289835102,0.017081322779938016
37,0.125174095,774.2779135,0.018292698829000757,0.021765958729625303
38,0.126596414,753.6057592999999,0.014904835201992326,0.02408431135592131
39,0.128018729,695.6986696,0.012011731466927439,0.023981487871490556
40,0.129441041,619.2998016,0.00959341740511689,0.02244716937370185
41,0.13086334800000002,536.7781006,0.0076161355488786765,0.020155042915590247
42,0.132285651,455.7798553,0.006037877372018986,0.017542711493096354
43,0.133707951,377.4508664,0.0048129656672184044,0.014715132369281143
44,0.135130246,327.88588980000003,0.0038955760120289035,0.01306818899894813
45,0.136552537,279.8320221,0.0032422217256099033,0.011235390190982344
46,0.137974824,240.0107586,0.0028132845026725794,0.009604102874015733
47,0.139397107,212.1237357,0.0025736718124329213,0.008400930381825333
48,0.140819386,186.52060930000002,0.002492745978027599,0.007157232518453153
49,0.14224166,172.2116785,0.002543718546450285,0.00636596173287452
50,0.14366393,151.52979030000003,0.0027027427532473535,0.00513692291940407
51,0.145086196,145.6135331,0.002947933909152418,0.004585643578531611
52,0.14650845699999998,134.8937213,0.003258503761457433,0.0037204650224241225
53,0.147930714,125.08188600000001,0.0036141335402891843,0.0028572023336884533
54,0.149352966,114.28596170000002,0.003994651010761811,0.0019181383426162182
55,0.150775214,109.22116940000001,0.004380048952783918,0.0012707042804700848
56,0.15219745699999998,101.9476059,0.004750853449507311,0.0005235889212033785
57,0.153619695,94.25467225,0.005088821411412383,-0.00021238677065689004
58,0.155041929,97.3931962,0.005377868772044378,-0.0003390569615924436
59,0.15646415800000002,89.48069452,0.005605039016210898,-0.0009755946818353345
60,0.157886382,85.95320825,0.005761253162969448,-0.0013143096620400196
61,0.159308602,82.34743529,0.005841594509506908,-0.001581202144442721
62,0.160730816,77.07491021,0.005845018564400117,-0.0018574097476800194
63,0.162153026,74.4132877,0.005773593348947539,-0.001923688349964482
64,0.163575231,77.38621089,0.005631571536814412,-0.0016278570206801103
65,0.164997431,73.59322509,0.005424664247215934,-0.0016171866592410607
66,0.166419626,74.94346038,0.005159766052312495,-0.0012824316181553725
67,0.167841815,74.14226634,0.004845122644387164,-0.001009239421903241
68,0.169264,70.98910322,0.004490665923627055,-0.0008179172545744679
69,0.170686179,69.67933077,0.004108122434813325,-0.000503137194291329
70,0.172108354,73.66277497,0.0037105823370045346,0.00010049353884293176
71,0.17353052300000002,71.96060248,0.0033114912493918745,0.00041151967756095477
72,0.17495268600000002,73.52853728,0.0029233053021103742,0.0008808255459099861
73,0.176374845,72.76277114,0.0025562362618954484,0.0012082763004455659
74,0.177796998,75.41328584,0.002217479413077446,0.0016841622845135363
75,0.179219145,80.48444494,0.0019111097888171843,0.0022528974267232004
76,0.18064128699999998,74.05965238,0.0016385784561443759,0.0021930305848402417
77,0.18206342399999997,75.97369787,0.0013995361180002793,0.0025310995018117633
78,0.183485555,72.30987955,0.0011926591893129262,0.002548422213752238
79,0.18490768100000002,69.77197608,0.001016240561738807,0.0025935378501793947
80,0.1863298,67.82697616,0.0008684670307475942,0.0026406833193489336
81,0.187751915,62.77777398,0.0007474472234649776,0.0025004735893474697
82,0.189174023,61.62797485,0.0006511356009509739,0.0025372982901673336
83,0.190596126,53.73662555,0.0005772841620530763,0.002202876609333264
84,0.19201822300000002,52.98284657,0.0005235007016952572,0.0022176619612493515
85,0.19344031399999997,47.97179678,0.00048741331265322006,0.0019944936953813315
86,0.194862399,46.31501082,0.00046689210220476137,0.0019292981105261881
87,0.196284478,43.53210841,0.00046025762770357244,0.0017919541339860184
88,0.197706551,40.70390776,0.00046641392367348817,0.0016394758012253248
89,0.19912861899999998,38.00158517,0.0004848670849418799,0.0014812131305310268
90,0.20055068,38.79067009,0.0005156189858333983,0.0014912859542555953
91,0.201972735,33.33651586,0.0005589565526720637,0.0011657679290026245
92,0.203394784,34.88306134,0.0006151876361488195,0.0011895501517328278
93,0.204816826,35.91975505,0.0006844017757509861,0.0011739712219151538
94,0.206238863,38.74050172,0.0007663451643836339,0.0012379642250392947
95,0.207660893,35.16980849,0.0008604777118034003,0.0009590954545482829
96,0.20908291699999998,34.3326071,0.0009662218430717108,0.000810037206727149
97,0.21050493399999998,39.99588072,0.0010833186571352251,0.000985940018055094
98,0.211926945,33.79844251,0.0012121201022074993,0.0005365029837886119
99,0.21334895,35.40139203,0.0013536035247508184,0.00047795103169778665
100,0.21477094800000002,37.29970424,0.001508949667974646,0.0004208174778218903
101,0.21619294,34.10845631,0.001678680924590689,8.598128177308376e-05
102,0.217614925,40.32055337,0.0018615743780215576,0.00022448181945143933
103,0.219036903,41.80872072,0.0020537603424730655,0.00010928886387203329
104,0.220458875,40.65908679,0.0022484778115494024,-0.0001449069799799355
105,0.22188084,41.30347584,0.0024368210505269043,-0.00029991159488149946
106,0.223302798,42.91279405,0.0026094819817492026,-0.0003893115600433843
107,0.22472474899999997,43.95959131,0.002759070619535173,-0.000484742262751373
108,0.22614669399999998,42.39106803,0.0028822604305167032,-0.0006890824408694613
109,0.227568632,51.07246837,0.0029809174001322472,-0.0003385915821847215
110,0.22899056199999998,60.44999373,0.003061622690017318,6.586623357208348e-05
111,0.23041248600000003,55.87297792,0.0031335327155460647,-0.00024284391989058208
112,0.231834403,60.60446293,0.003205158461523739,-6.967779662509161e-05
113,0.233256312,62.48144632,0.0032811352345871155,-4.854546512502063e-05
114,0.234678215,65.68858479,0.0033601750646911357,3.8341769811573324e-05
115,0.23610011,79.79238266,0.0034350656045186202,0.0006931365268260346
116,0.23752199899999998,82.72526248,0.0034948937183635702,0.0007850462145140027
117,0.23894388,92.16038631,0.003528864082329374,0.001239218916415469
118,0.24036575300000002,95.70754689,0.0035304647594142347,0.0014211369585168001
119,0.24178762,102.4093512,0.003500533855013094,0.0017977977375512742
120,0.24320947899999998,104.2681661,0.0034481037611037127,0.0019463969565844496
121,0.244631331,112.87419720000001,0.003388632774049709,0.0024511164090317344
122,0.246053175,113.214606,0.0033401289986435072,0.002517231844684709
123,0.24747501100000002,122.8100034,0.0033184096117649304,0.0030353863382396574
124,0.248896841,120.30652749999999,0.003333060540211616,0.0028912135907718825
125,0.25031866199999997,118.9504134,0.0033854451625425987,0.002768667971471788
126,0.251740476,123.30884070000002,0.0034694242098276067,0.0029101799832248055
127,0.253162282,130.10421920000002,0.003574516844921846,0.0031566584514340964
128,0.254584081,118.2460235,0.003690373715799744,0.0024272965424721273
129,0.25600587199999997,124.3032619,0.003810943268501324,0.002620109090158407
130,0.257427655,124.6635237,0.003936784114960151,0.002512907034534279
131,0.25884943,121.6803282,0.004074603380931894,0.0022207467950163063
132,0.260271197,123.8059348,0.004234096261936328,0.002171225986583144
133,0.26169295600000003,123.58389240000001,0.0044231845012625125,0.0019706499851627427
134,0.26311470800000003,119.05171909999999,0.004643433133810426,0.001515921232420816
135,0.264536451,120.1521634,0.004887489450492963,0.0013287983767184272
136,0.26595818600000004,120.22799930000001,0.0051397715394069475,0.001080439794204126
137,0.267379914,123.17291499999999,0.005380499427064932,0.0009920724059333174
138,0.268801633,129.2641643,0.00559190654037766,0.001095807007964019
139,0.270223344,125.06825149999999,0.00576453518159732,0.0007060952870510924
140,0.271645046,119.8860466,0.005901275152439515,0.00030124464448723354
141,0.273066741,126.03628789999999,0.006017407085317713,0.0005033064839535684
142,0.274488427,116.7763858,0.0061361822061200095,-9.454629201976431e-05
143,0.275910104,118.8075518,0.006281018661466891,-0.00013429672874198505
144,0.277331774,121.33068540000001,0.006466669517404704,-0.00018940873926681472
145,0.27875343399999997,129.62946609999997,0.0066922662154938655,1.4346877128496721e-05
146,0.280175087,131.0160962,0.0069387315775013515,-0.00016037868787858837
147,0.281596731,123.4454852,0.007171769449932861,-0.0007850957084181587
148,0.283018366,132.3504565,0.007349907539752631,-0.0005025191250483084
149,0.284439992,127.26622990000001,0.007435425384943406,-0.0008510785587550369
150,0.28586161,127.5356837,0.007405024028740232,-0.0008067365265828456
151,0.28728322,129.2846751,0.00725709186286103,-0.0005683171514677815
152,0.28870482,140.3607248,0.007013399580365776,0.0002484144419758975
153,0.290126412,141.55379119999998,0.006714680736235764,0.0006088587176712535
154,0.291547995,132.8419684,0.006411308445890063,0.00046150921914517393
155,0.292969569,150.13145559999998,0.00615160129572024,0.0016157190214419158
156,0.294391134,141.6159369,0.00597083996974147,0.001355914703496535
157,0.29581269,153.121525,0.005883730361577874,0.0020382865626845537
158,0.297234237,150.4070624,0.0058819978436634385,0.0018995814859663765
159,0.298655775,158.06888869999997,0.005937393192367079,0.0022405844726330173
160,0.300077304,167.7339631,0.006009046265128953,0.002668971371201469
161,0.301498823,162.0448164,0.006053161452435036,0.002330517968272129
162,0.30292033399999996,166.7225985,0.0060327010521418175,0.0025929918213716202
163,0.304341835,161.09079319999998,0.0059249592332115165,0.0024093620849262084
164,0.305763327,163.82010290000002,0.005725642955643598,0.0027498840984933855
165,0.30718481,161.94099619999997,0.005448997255739744,0.0029293108405799417
166,0.308606284,172.1231642,0.0051243796851872725,0.00378072114795817
167,0.310027748,164.7804523,0.004790305147455049,0.0037349073065628792
168,0.311449202,158.837262,0.004487265421678888,0.0037304654151025856
169,0.312870647,163.8743226,0.004250617737714361,0.004227714469917719
170,0.314292083,158.5350504,0.004104633021966251,0.004097462355268248
171,0.315713509,160.0705615,0.004058513180490046,0.004223024619497183
172,0.317134925,158.0645409,0.004104895755616507,0.004072856968146992
173,0.318556332,142.45984319999997,0.004221062097671633,0.003149353582672273
174,0.319977729,148.8829642,0.004372724841329128,0.003330002532413768
175,0.32139911600000004,145.3971466,0.004519884586213717,0.00300249775751402
176,0.32282049399999996,138.67848759999998,0.004623846901779045,0.0025509335596767633
177,0.324241861,135.1048395,0.004654180358973952,0.0023357110039076466
178,0.325663219,132.4756417,0.004594289675593124,0.0022595754201203983
179,0.327084567,122.91896509999998,0.0044444531461626845,0.0019149801329600416
180,0.328505905,126.84967169999999,0.0042216399358114935,0.002341155504245236
181,0.329927233,117.45907150000001,0.003956079170698141,0.00212087671340209
182,0.33134855,114.54409720000001,0.0036852454975676353,0.0022408989592143914
183,0.33276985800000003,111.4563757,0.0034464756749607206,0.0023199199680578003
184,0.334191156,107.76243400000001,0.003269715041216927,0.0023055678979238175
185,0.335612443,110.5349029,0.003171840556249897,0.0025468810375658918
186,0.33703372,101.5735664,0.003153668476349004,0.002101422289488741
187,0.33845498700000004,98.06966487,0.0032001917054573126,0.0018736184257889927
188,0.339876244,94.6789083,0.0032839330446223624,0.001614450209615018
189,0.34129749,97.42810476,0.003370672828974637,0.0016699450384841195
190,0.34271872600000003,99.45918205,0.0034263314050533623,0.0017193678914589846
191,0.344139951,92.90933361,0.0034235630809453226,0.0013832680506043662
192,0.34556116600000003,89.27759696,0.00334671129750269,0.0012722254200789808
193,0.346982371,91.58910907,0.0031941706362808605,0.0015443563091022748
194,0.348403564,84.01488624,0.00297781408128906,0.0013688468514783123
195,0.34982474799999996,83.45562999,0.0027198101663889088,0.0015979166405101406
