0.071123538,1329.072137
0.072545972,990.3384479
0.073968403,722.2881092
0.075390832,515.709059
0.076813259,382.097431
0.078235684,297.4423583
0.079658106,248.5560406
0.081080525,207.1674349
0.082502943,178.9114185
0.083925357,164.6948134
0.085347769,146.9589891
0.086770179,140.3528172
0.088192586,129.207154
0.08961499,120.6298798
0.091037391,112.3005798
0.09245979,111.8716561
0.093882186,106.3753248
0.095304579,107.1689463
0.096726969,104.2404958
0.098149356,101.8955103
0.09957174,104.0571447
0.100994122,103.7223073
0.1024165,107.7792964
0.103838875,106.8237197
0.105261246,113.9394624
0.106683615,117.5420242
0.10810598,124.4966307
0.109528342,138.7443751
0.110950701,159.5155166
0.112373056,191.3928315
0.113795408,241.6232847
0.115217757,321.7556711
0.116640101,437.012469
0.118062443,555.5429393
0.119484781,649.7018807
0.120907115,756.9036756
0.122329445,818.2062614
0.123751772,855.8485847
0.125174095,876.0702665
0.126596414,859.7642671
0.128018729,826.754
0.129441041,770.8300125
0.130863348,679.4054614
0.132285651,577.5674151
0.133707951,483.0865601
0.135130246,405.1550328
0.136552537,331.4572169
0.137974824,295.7899939
0.139397107,258.3573676
0.140819386,229.717403
0.14224166,204.6006741
0.14366393,182.5764235
0.145086196,162.1945261
0.146508457,145.9722538
0.147930714,141.6704897
0.149352966,128.0824141
0.150775214,120.6874488
0.152197457,110.3179032
0.153619695,108.0496488
0.155041929,103.9882211
0.156464158,100.3044299
0.157886382,100.1317564
0.159308602,90.9723537
0.160730816,88.67758487
0.162153026,83.88913707
0.163575231,80.26798623
0.164997431,82.52650675
0.166419626,78.94807276
0.167841815,77.60416204
0.169264,79.93547586
0.170686179,76.50057052
0.172108354,77.50862266
0.173530523,78.52281286
0.174952686,79.91905433
0.176374845,80.26643192
0.177796998,91.45866581
0.179219145,84.64344975
0.180641287,92.53575014
0.182063424,93.42182828
0.183485555,88.86939395
0.184907681,92.34058794
0.1863298,83.36231662
0.187751915,84.24164015
0.189174023,76.66910328
0.190596126,73.72402895
0.192018223,65.11443294
0.193440314,59.36198077
0.194862399,58.37533913
0.196284478,54.24640641
0.197706551,49.11661521
0.199128619,42.88016705
0.20055068,39.73888647
0.201972735,38.28490493
0.203394784,36.80643815
0.204816826,35.56760058
0.206238863,37.76534035
0.207660893,36.33023364
0.209082917,31.54645312
0.210504934,33.8426683
0.211926945,33.06963512
0.21334895,31.45771364
0.214770948,29.26734219
0.21619294,32.52850057
0.217614925,36.39140432
0.219036903,31.26237675
0.220458875,34.02473696
0.22188084,34.62623956
0.223302798,36.19266971
0.224724749,38.25933661
0.226146694,37.14079814
0.227568632,38.05975133
0.228990562,40.85789478
0.230412486,42.89538908
0.231834403,45.65270398
0.233256312,47.03659442
0.234678215,51.15839092
0.23610011,55.32677933
0.237521999,60.66519249
0.23894388,66.47465991
0.240365753,73.17596458
0.24178762,73.09012579
0.243209479,76.76312326
0.244631331,84.36636171
0.246053175,89.19618026
0.247475011,89.39376333
0.248896841,93.65499253
0.250318662,90.63913855
0.251740476,103.2806269
0.253162282,100.1639177
0.254584081,112.0052612
0.256005872,105.6963077
0.257427655,101.3029522
0.25884943,107.9871165
0.260271197,105.7835519
0.261692956,98.93464613
0.263114708,104.2268378
0.264536451,107.0674108
0.265958186,111.1908804
0.267379914,106.381836
0.268801633,106.9493309
0.270223344,110.1902439
0.271645046,111.7066867
0.273066741,115.1123599
0.274488427,108.7472713
0.275910104,110.0245759
0.277331774,110.235549
0.278753434,117.0382599
0.280175087,118.3604475
0.281596731,115.4499974
0.283018366,119.6876713
0.284439992,123.4727173
0.28586161,126.5518019
0.28728322,124.0935122
0.28870482,136.2616948
0.290126412,127.6979968
0.291547995,132.9674094
0.292969569,144.7110924
0.294391134,141.6159369
0.29581269,151.2122791
0.297234237,148.1049134
0.298655775,160.7676259
0.300077304,162.1815686
0.301498823,168.1425797
0.302920334,166.4618907
0.304341835,175.4972869
0.305763327,166.8464984
0.30718481,175.6894563
0.308606284,175.9746856
0.310027748,182.7928904
0.311449202,176.128407
0.312870647,173.8387432
0.314292083,172.6030071
0.315713509,176.9200943
0.317134925,170.2128519
0.318556332,155.896864
0.319977729,168.7156625
